Country,Tekst,Skoor,Tekst2,Skoor2,Tekst3,Skoor3
namibia,"The president is both chief of state and head of government and is directly elected for up to two five-year terms. In 2019, Hage Geingob of the South West Africa People’s Organisation (SWAPO) was reelected with 56.3 percent of the vote. While international observers deemed polls peaceful and results credible, concerns were raised about electronic voting machines’ lack of a verifiable paper trail, long waiting times, and delays in the counting and release of results.",4,"The National Council, the upper chamber of the bicameral parliament, has 42 seats, with members appointed by regional councils for six-year terms. The lower house, the National Assembly, has 96 seats filled by popular election for five-year terms using party-list proportional representation.SWAPO won a lower-house majority of 63 seats (65.5 percent of the vote) in the 2019 elections. The Popular Democratic Movement (PDM) won 16 seats, while the Landless People’s Movement (LPM) won 4. International observers considered the polls competitive and credible, though concerns were raised about several aspects of the electoral process.SWAPO also won a majority of votes cast in the regional elections in November 2020. In December 2020, the Electoral Court accepted a motion from the Electoral Commission of Namibia (ECN) to reject some results due to some irregularities flagged by the opposition All People’s Party (APP) and ordered a recount in September 2021 for the Ndonga Linena constituency. The SWAPO candidate won the recount. In October 2021, President Geingob encouraged party supporters to retaliate against the ECN for permitting the rejection of the initial results.",4,"The electoral framework is robust and generally well implemented. The 2019 polls were declared free and fair by international election observers, although they raised concerns over other aspects of the electoral process. Controversy around the use of electronic machines dominated the 2019 elections, with some party leaders expressing doubt about the results for want of a verifiable paper trail. The use of electronic voting machines without paper trails was ruled invalid in February 2020, and the ECN confirmed in June 2022 that the next elections will use paper ballots. In July 2020, the High Court ruled that the ECN acted unconstitutionally when it removed names from a PDM candidate list, and the ECN and PDM lost the case on appeal in May 2022.In March 2022, the ECN stated it aimed to increase its operational independence during the launch of its five-year strategic plan for 2022–27. In April, opposition parties objected to the appointment of Gerson Sindano to the ECN on procedural grounds and because of his well-known political affiliation to the ruling SWAPO party.",3
nauru,"Nauru is a parliamentary republic, and the parliament chooses the president and vice president from among its members.Following parliamentary elections in September 2022, which were independently monitored by the Pacific Islands Forum, the legislature elected Russ Kun to serve as president. Kun, an independent who previously served as a deputy minister under former president Lionel Aingimea, ran unopposed. Former president Aingimea kept his seat and was appointed deputy parliamentary speaker by Kun.",4,"The 19-member unicameral Parliament is popularly elected from eight constituencies for three-year terms. Parliamentary elections were held in September 2022, the first polls since the COVID-19 pandemic, and strict public health rules were introduced to mitigate the virus’s spread. The election saw 17 incumbent lawmakers retain their seats; 2 opposition parliamentarians, Milton Dube and Tawaki Lyn-Wannan Kam, were ousted from their seats, and their replacements formed part of the new government. The elections were observed by a delegation from the Pacific Islands Forum that deemed the competition free and fair. However, the Pacific Freedom Forum criticized the inability to access free and full news media.",4,The electoral laws are generally fair and implemented impartially. The Nauru Electoral Commission is responsible for managing the entire election process. Voting is compulsory.,4
nepal,"The president is head of state and elected to up to two five-year terms by a parliamentary electoral college and state assemblies. The prime minister is elected by parliament. The legitimacy of executive office holders is largely determined by the conduct of legislative and provincial elections.Sher Bahadur Deuba was sworn in as prime minister in July 2021. He was appointed following a Supreme Court decision that reinstated parliament for the second time that year—former prime minister Khadga Prasad Sharma Oli dissolved the body in December 2020 and May 2021, causing a constitutional crisis. There has been no significant threat to the executive since that crisis. The 2022 elections resulted in Pushpa Kamal Dahal, alias Prachanda, the leader of the Communist Party of Nepal-–Maoist Center (CPN-MC), becoming prime minister at the head of a coalition that includes the Communist Party of Nepal–Unified Marxist Leninist (CPN-UML) and the new Rastriya Swatantra Party (RSP), among others.The current president, Bidhya Bhandari, was reelected in March 2018.",3,"Members of the 275-seat House of Representatives are elected to five-year terms; 165 are directly elected, while 110 are elected by proportional representation. The National Assembly has 59 members; 56 are indirectly elected to six-year terms by an electoral college comprised of provincial and local leaders, while 3 are appointed by the president following government’s recommendation. In late 2020 and May 2021, former prime minister Oli dissolved parliament in a bid to retain power. In July 2021, the Supreme Court restored the National Assembly and its legitimately elected representatives remained in power. Elections were successfully held in November 2022 to replace both the national legislature and provincial assemblies. A coalition government was formed in late December.",4,"The legal framework for elections is sound and facilitates the conduct of credible polls. Though parliament has not addressed grievances regarding province demarcation and proportional representation, current institutions and provincial boundaries have stabilized, and most stakeholders accepted them ahead of the 2022 election cycle. Nepal’s Election Commission generally conducts fair and credible contests.",3
netherlands,"The Netherlands is a parliamentary constitutional monarchy, with King Willem-Alexander playing a largely ceremonial role. The government is formed by the parliament after elections.In January 2022, a fourth consecutive government headed by Prime Minister Mark Rutte took office, based on an agreement negotiated after the March 2021 parliamentary elections. The governing coalition consisted of Rutte’s center-right People’s Party for Freedom and Democracy (VVD), the liberal Democrats 66 (D66), the Christian Democratic Appeal (CDA), and the smaller Christian Union (CU).",4,"The bicameral States General consists of the 75-seat First Chamber or Senate, elected indirectly by members of the 12 provincial councils, and the 150-seat Second Chamber or House of Representatives, members of which are directly elected to serve four-year terms, using a system of proportional representation without a minimum vote threshold. A total of 17 parties won seats in the March 2021 Second Chamber elections, led by the VVD with 34, D66 with 24, the right-wing populist Party for Freedom (PVV) with 17, and the CDA with 15.",4,"Elections are administered by the Electoral Council, which works impartially and professionally.",4
new-zealand,"The prime minister, who is head of government, is appointed by the governor general and is usually the leader of the majority party or coalition in the directly elected parliament. Jacinda Ardern, leader of the Labour Party, was reelected as prime minister in 2020 following legislative elections, which were considered well administered and credible.A governor general, appointed by the monarch of the United Kingdom (UK) on advice of the prime minister, represents the British monarch as New Zealand’s head of state. In October 2021, Dame Cindy Kiro was appointed governor general, becoming the first Māori woman to serve in that position.",4,"The 120 members of Parliament’s single chamber, the House of Representatives, serve three-year terms. The mixed electoral system combines voting in geographic districts with proportional representation. Elections in New Zealand are generally well administered, and their results considered credible.In the October 2020 national elections, the Labour Party secured a 65-seat majority in the 120-seat parliament. The opposition National Party claimed 33 seats, and the leftist Green Party won 10 seats. The anti-immigration New Zealand First party, which had been in coalition with Labour, lost all nine of the seats it won in 2017. Election day was delayed by a month amid a nascent second wave of the COVID-19 pandemic in Auckland.",4,"The legal framework supports democratic elections, and elections are implemented fairly in practice. The independent New Zealand Electoral Commission administers polls and referendums, promotes compliance with electoral laws, and provides public education on electoral issues.",4
nicaragua,"Nicaragua’s constitution provides for a directly elected president, and elections are held every five years. Constitutional reforms in 2014 eliminated term limits and required the winner of the presidential ballot to secure a simple plurality of votes. Daniel Ortega was first elected in in 2006. In December 2020, the National Assembly, which is controlled by Ortega’s FSLN, passed the Law in Defense of the Rights of the People to Independence, Sovereignty and Self-Determination for Peace, also known as the Sovereignty Law. The law provides authorities a broad framework to arbitrarily detain, investigate, and ban individuals from running for or holding public office. The Ortega regime has used this law to arrest opposition candidates and government critics.In November 2021, the government announced that Ortega had been reelected, allegedly taking 75 percent of the votes and defeating Constitutionalist Liberal Party candidate Walter Espinoza. Authorities claimed voter turnout was 65 percent, but a local citizen-run election watchdog recorded that turnout was closer to 18.5 percent. The Organization of American States (OAS) stated that the poll could not meet the criteria for free and fair elections. Ortega was inaugurated to a fourth consecutive term in January 2022.",0,"The constitution provides a 92-seat unicameral National Assembly, with members chosen through proportional representation. Two seats are reserved for the previous president and the runner-up in the most recent election. Legislative elections are held every five years.Ahead of the November 2021 legislative elections, the government arrested opposition candidates and party members, including those running for seats in the National Assembly. The Supreme Electoral Council (CSE) annulled the legal status of the Democratic Restoration Party, Citizens for Liberty (CxL), and other rivals. Political parties that remained presented no meaningful challenge to the FSLN. The government announced that the FSLN had won 74 percent of the vote and was assigned 75 legislative seats. Election monitoring missions were not allowed to observe the vote.In July 2022, regime-aligned armed groups and the national police took control of five mayoralties that had been held by the CxL. In the November local elections, the FSLN faced no meaningful opposition when it won control of all 153 municipalities.",0,"The CSE and judiciary generally serve the interests of the FSLN and have played a crucial role in strengthening Ortega and the FSLN’s power. In early 2021, the FSLN-controlled National Assembly appointed individuals who maintained ties to Ortega to the CSE’s new governing committee. The CSE also employed the Sovereignty Law to ban opposition candidates from running in that November’s legislative elections and from ever holding public office.",0
niger,"The president is directly elected to up to two five-year terms. The first round of elections, held in December 2020, was marked by isolated reports of attempted vote buying and the disqualification of a major opposition candidate, but was largely peaceful.Mohamed Bazoum, a former interior minister and the candidate of the Nigerien Party for Democracy and Socialism (PNDS–Tarayya), won 55.7 percent of the vote in the February 2021 runoff. His opponent, former president Mahamane Ousmane (1993–96), won 44.3 percent. The Independent National Electoral Commission (CENI) reported a turnout of 62.9 percent. Domestic and international observers deemed the electoral process satisfactory despite irregularities. While Ousmane contested the results, alleging fraud, the Constitutional Court validated Bazoum’s victory that March. Bazoum was sworn in in April to replace term-limited incumbent Mahamadou Issoufou, marking the first transfer of power between elected presidents in Nigerien history.The postelectoral period was affected by insecurity. Protests were held in Niamey and several other towns after the second-round results were announced, with events in the capital becoming violent. The government reported that two people were killed during the protests on February 25. Internet access was restricted for 10 days beginning on February 24. The government also claimed to foil a coup attempt in late March, days before Bazoum’s inauguration.",3,"There are 171 seats in the unicameral National Assembly, 158 of which are directly elected from 8 multimember constituencies; 8 which are reserved for minority representatives, who are elected directly from special single-seat constituencies; and 5 that are reserved for Nigeriens living abroad.Nigeriens abroad were unable to participate in the late December 2020 parliamentary elections due to the COVID-19 pandemic, but voters within Niger voted to fill the 166 domestic seats concurrently with the first round of the presidential contest. Economic Community of West African States (ECOWAS) observers called the elections relatively free and fair, and lauded the participation of young and female voters. The PNDS–Tarayya won 80 seats, the Nigerien Democratic Movement for an African Federation (MODEN/FA Lumana) won 19, and the Patriotic Movement for the Republic and the National Movement for the Development of Society each won 13. The new parliament took its seats in March 2021.In October 2022, the CENI began the process of biometric enrollment for Nigeriens living abroad in preparation for elections to the 5 diaspora seats in the parliament. The program involved deploying equipment and training staff for enrollment operations in 15 countries selected for large Nigerian expatriate populations and consular infrastructure, with expected outreach to over 100,000 eligible voters.",3,"The electoral code offers a framework for fair elections. However, the opposition, pointing to reports of widespread irregularities in recent elections, among other issues, has cast doubt over the impartiality of the CENI and the Constitutional Court, which together approve candidate lists and validate election results. In 2017, the government and the opposition disagreed over the appointment of a new commission to organize the 2020 elections; the government unilaterally appointed the new commission after the opposition boycotted the process.While 41 candidates registered to participate in the 2020 presidential elections, 11 were disqualified by the Constitutional Court that November (most of whom had failed to pay the registration fee). MODEN/FA Lumana leader Hama Amadou was disqualified over a 2017 human-trafficking conviction which he called bogus.In January 2022, the government recognized Tahirou Seydou, president of Amadou’s MODEN/FA Lumana—the most-represented opposition party in the parliament—as the head of opposition. Niger’s constitution guarantees certain rights to the head of opposition. In May 2022, the government adopted an ordinance enhancing the status of the head of opposition, adding to its mandate and allocating more resources to the office.In September 2022, majority and opposition leaders met to resume political dialogue in the CNDP, a platform that brings together the majority, the opposition, and nonaffiliated parties to discuss political disputes, including those related to the organization of elections. Opposition parties had boycotted the CNDP for two years due to disagreements related to the 2020 general elections.",2
nigeria,"The president can serve a maximum of two four-year terms and is elected by a qualified majority vote. The president must also win at least 25 percent of the votes cast in 24 states. President Buhari of the APC was reelected in February 2019, winning 53 percent of the vote. People’s Democratic Party (PDP) candidate Atiku Abubakar won 39 percent. Other candidates shared 8 percent.A one-week voting delay, announced on the morning of the election, undermined confidence in the Independent National Electoral Commission (INEC). International observers noted serious irregularities, including election-related violence, vote buying, and the intimidation of election officials and voters. Voter turnout was low at 35.7 percent. Abubakar legally challenged the results that March, but the Supreme Court dismissed his appeal that October.",2,"Members of the bicameral National Assembly, consisting of the 109-seat Senate and the 360-seat House of Representatives, are elected for four-year terms.Legislative elections were held concurrently with the February 2019 presidential election. According to INEC, the APC won 212 seats, the PDP won 127, the All Progressives Grand Alliance (APGA) won 10, and another 7 parties won the remainder. In the Senate, the APC won 63 seats, the PDP won 44, and the Young Progressives Party (YPP) won 1. One Senate seat was reported vacant.Observers reported irregularities including violence, intimidation of voters and officials, and vote buying, as well as incidents where party officials directed voters on how to cast ballots at polling stations. The INEC declined to certify winning candidates in two races because local returning officers operated under duress.",2,"The 1999 constitution and the Electoral Act, 2022, provide Nigeria’s legal electoral framework. In 2018 and 2019, the National Assembly passed Electoral Act amendments designed to strengthen equal airtime obligations for broadcasters, make the voter register and election results more accessible to voters, and extend federal electoral regulations to local races. President Buhari repeatedly vetoed the bill during this period, citing inconsistencies with existing law. The National Assembly passed an Electoral Act Amendment Bill in November 2021. Buhari declined to sign it in December, objecting to its provisions for party primary contests. Buhari ultimately assented to the bill in February 2022, signing the new Electoral Act, 2022, into law. Among other things, the new legislation strengthens the financial independence of the INEC and allows for early political party primaries.",2
north-korea,"Kim Jong-un became the country’s supreme leader in 2011 after the death of his father, Kim Jong-il, who had led North Korea since his father’s death in 1994. In 2016, the State Affairs Commission (SAC) became the country’s top ruling organ, and Kim Jong-un was named its chairman.In 2019, Kim was reelected as SAC chairman by the Supreme People’s Assembly (SPA), the unicameral legislature, and given the new title of “supreme representative of all the Korean people and the supreme leader of the Republic.”",0,"Members of the 687-seat SPA are elected to five-year terms. The Democratic Front for the Reunification of the Fatherland (DFRF), a coalition dominated by the ruling Korean Workers’ Party (KWP) alongside a handful of subordinate parties and organizations, preselects all candidates, who then run unopposed. Voting is compulsory for citizens who are at least 17 years old, and turnout commonly approaches 100 percent. Preselected candidates won every seat in the 2019 SPA elections.",0,"Although there is a clear framework for conducting and monitoring elections, the system’s structure denies voters any choice and precludes opposition to the incumbent leadership. The government uses the mandatory elections as an unofficial census, tracking whether and how people voted, and interpreting any rejection of the preselected candidates as treason.",0
north-macedonia,"The president is elected to as many as two five-year terms through a direct popular vote. President Stevo Pendarovski of the Social Democratic Union of Macedonia (SDSM) won his first term in May 2019. Elections were held calmly and fairly, with minimal challenges. The unicameral Assembly elects the prime minister and the head of government and holds most executive power. Parliamentary elections held in July 2020 resulted in a virtual tie, with the SDSM barely ahead of the opposition Internal Macedonian Revolutionary Organization–Democratic Party for Macedonian National Unity (VMRO–DPMNE). The SDSM formed a coalition government with smaller left-wing and ethnic minority parties, with Zoran Zaev serving as prime minister until resigning after the SDSM fared poorly in October 2021 local elections. Deputy Finance Minister Kovačevski became SDSM leader, and he and his cabinet won formal approval in January 2022.",3,"Members of the 120-seat Assembly are elected by proportional representation to four-year terms.The July 2020 polls showed improvement from previous years, with instances of vote-buying, intimidation, and other misconduct reported less frequently. OSCE observers called the poll well-managed and free but criticized last-minute changes to the electoral framework.In October 2021 local elections, the VMRO–DPMNE won 42 mayoral races, including Skopje’s; the SDSM won 16, and the Democratic Union for Integration (DUI), an ethnic Albanian party, won 11. Observers from the Organization for Security and Co-operation in Europe (OSCE) called the elections competitive and largely fair but reported accusations of vote-buying, pressure on candidates to withdraw, and pressure on public employees to vote for specific candidates.",3,"The State Election Commission (DIK) presides over orderly and credible elections. However, electoral laws contain ambiguities and inconsistencies, many of which were introduced when authorities made changes but failed to harmonize them throughout the overall electoral framework. These include confusion surrounding candidate-registration rules and resolution mechanisms for election-related disputes.OSCE observers praised the DIK’s administration of the October 2021 local elections, but said numerous vacancies contributed to inefficiency, and expressed concern about electoral-law amendments passed shortly before the elections. Voters also encountered biometric failures and other technical issues during the polls.",3
norway,"The constitutional monarch, currently King Harald V, appoints the prime minister, who is the leader of the majority party or coalition in the parliament. While the monarch is officially the head of state and commander in chief of the armed forces, his duties are largely ceremonial. National elections were held in September 2021; the following month, Labour Party leader Jonas Gahr Støre was appointed prime minister after the Labour Party and the Centre Party formed a governing coalition.",4,"Norway’s unicameral parliament, the Storting, has 169 members who are directly elected for four-year terms through a system of proportional representation in multimember districts. In the September 2021 election, the Labour Party won the largest share of votes, taking 48 seats, followed by the Conservatives with 36 seats, the Centre Party with 28, the right-wing populist Progress Party with 21, the Socialist Left Party with 13, the Red Party with 8, the Liberal Party with 8, the Green Party with 3, the Christian Democratic Party with 3, and the single-issue Patient Focus party with 1 seat. The election saw a turnout of 77.2 percent.",4,"Elections are regulated by the constitution and the Representation of the People Act of 2002. The National Electoral Committee, whose members are appointed by the king from all parliamentary parties, oversees the conduct of elections with the support of local-level committees. The 2017 Organization for Security and Co-operation in Europe (OSCE) election monitoring mission noted a high degree of public confidence in the country’s electoral infrastructure.",4
oman,"Sultan Haitham bin Tariq became the country’s monarch after his cousin and predecessor—Sultan Qaboos bin Said, who had reigned since 1970—died in January 2020. Sultan Haitham delegated to his cabinet ministers some of the responsibilities that Sultan Qaboos had formally retained for himself, including by appointing a foreign minister, though Haitham continued to serve as prime minister. A new basic law published in 2021 created the position of crown prince; the sultan’s eldest son, Dhi Yazan bin Haitham, received the title.",0,"A 1996 basic law, promulgated by decree, created a bicameral body consisting of an appointed Council of State (Majlis al-Dawla) and a wholly elected Consultative Council (Majlis al-Shura). Citizens elect the Consultative Council for four-year terms, but the chamber has no legislative powers and can only recommend changes to new laws.Consultative Council elections were held in 2019, with 637 nonpartisan candidates, including 40 women, competing for the council’s 86 seats. Two women were elected. Also that year, the sultan appointed the 86 members of the Council of State for a four-year term, including 15 women.The municipal council elections due in 2020 were postponed in response to the COVID-19 pandemic, with the existing councils remaining in place. The elections were ultimately held in December 2022, with a final list of 727 nonpartisan candidates, including 27 women, registered to compete for 126 council seats. For the first time, citizens cast their votes via a digital application called Intakhib, which was launched by the Interior Ministry. Turnout for the elections was about 39 percent of eligible voters.",1,"The electoral framework allows all citizens over the age of 21 to vote unless they are in the military or security forces. However, the framework applies only to the Consultative Council and municipal councils, which serve largely as advisory bodies. Elections are administered by the Interior Ministry rather than by an independent commission.",1
pakistan,"A prime minister holds most executive power under the constitution. Imran Khan of the PTI took that post in August 2018, a month after parliamentary elections. In March 2022, the Pakistan Tehreek-e-Insaf (PTI)–led government lost its majority when the Muttahida Qaumi Movement (MQM) withheld its support. In April, Khan dissolved the parliament to avoid a no-confidence vote, but the Supreme Court ruled his effort unconstitutional and ordered the parliament to return. Khan was ousted later that month, becoming the first premier in the country’s history to lose their post in such a fashion. Shehbaz Sharif of the PML-N succeeded him, backed by a new coalition.The president, who plays a more symbolic role, is elected for up to two five-year terms by an electoral college comprising the two chambers of the parliament and the provincial assemblies. PTI nominee Arif Alvi was elected in September 2018.",1,"The parliament currently consists of a 342-member National Assembly and a 100-member Senate. National Assembly members are elected for five years; 272 seats are filled through direct elections in single-member districts, 60 are reserved for women and 10 are reserved for non-Muslim minorities. Reserved seats are filled via a party-list proportional-representation system.In the July 2018 elections, the PTI received 32 percent of the vote and 149 seats. The PML-N received 24 percent and 82 seats. The PPP received 13 percent and 54 seats. Parties and candidates linked to active Islamist militant groups, including Tehreek-e-Labaik Pakistan (TLP) and Allah-o-akbar Tehreek, also participated in the polls. Voter turnout was 52 percent. Polling was orderly, but the elections were affected by reporting delays. Media restrictions and judicial rulings affected the PML-N. In April 2022, after the PTI-led government fell, a coalition comprising the PML-N, the PPP, and the JUI-F took office.By-elections for eight National Assembly seats were held in October 2022, a consequence of the power struggle that forced Imran Khan out of power. A large number of PTI lawmakers offered their resignations after Khan lost the premiership, of which 11 were accepted by the speaker. The PTI won six of the eight seats, while the PPP won the other two.For the Senate, each of the four provincial assemblies chooses 23 members. Senators serve six-year terms, with half of the seats being renewed every three years. The National Assembly chooses four senators to represent the Islamabad capital territory, while another four represent the Federally Administered Tribal Areas (FATAs). As the FATAs have been integrated into the province of Khyber Pakhtunkhwa, seats still reserved for those areas will be removed in 2024. In the March 2021 Senate elections, the PTI won 18 of 48 seats contested, leaving it with 26 seats in total and without a majority. The PPP, with 20 seats, became the Senate’s largest opposition party.Local elections were held in Baluchistan in May 2022, ending a years-long hiatus. While the polls were technically nonpartisan, many candidates were affiliated with a party in practice. Independents and the JUI-F performed well. Turnout stood at 60 percent.In June 2022, elections were held in 14 of Sindh Province’s districts; voting in another 16 was delayed to 2023 due to flooding and security concerns. The PPP, which rules in Sindh, topped those polls amid widespread complaints by opposition parties of official interference.In July 2022, elections were held to fill 20 seats in the Punjab assembly; the seats were made open when PTI members who backed Hamza Shahbaz of the PML-N for the provincial premiership were disqualified. The PTI won at least 15 of the contested seats.",2,"Elections are administered by the ECP, whose members are current or retired senior judges nominated through a consultative process that includes the government and the parliamentary opposition. The ECP has asserted its independence in the past, electoral laws are considered largely fair, and candidates can address electoral disputes via the judiciary. However, the ECP was unable to counteract judicial and military actors’ efforts to manipulate the electoral environment in 2018.Voter-registration rates for women are low, Ahmadis must register as non-Muslims even though they identify as Muslim, and candidates must abide by vague moral requirements for their nomination. Some citizens, especially people living in poor river communities and ethnic Bengalis, have been stopped from registering.The ECP was involved in the struggle over Imran Khan’s premiership in 2022. In April, Khan called on Chief Election Commissioner Sikandar Sultan Raja to resign, accusing him of anti-PTI bias. In August, the ECP determined that the PTI had received donations from prohibited international sources. In October, it banned Khan from holding office for five years over accusations that he made false statements on assets and liabilities.",2
palau,"The president, who serves as both head of state and head of government, is directly elected for up to two consecutive four-year terms using a two-round system, with a runoff if no candidate wins an absolute first-round majority. Surangel Whipps Jr., brother-in-law of term-limited incumbent Tommy Remengesau Jr., was elected in two rounds in November 2020, defeating outgoing vice president Raynold Oilouch. Whipps was sworn in as president in January 2021.",4,"The bicameral National Congress consists of a 13-member Senate and a 16-member House of Delegates. The Senate is directly elected by block vote in one national constituency. Members of the House of Delegates are elected from single-member constituencies corresponding to the country’s 16 states, which vary in population. All members of the National Congress are elected for four-year terms. Congressional elections were held in November 2020, concurrently with the presidential contest. Most House of Delegates incumbents won new terms, while seven senators were reelected.",4,Electoral administration is widely considered to be fair and impartial. A review of the Senate’s size and electoral system is undertaken every eight years by a Reapportionment Commission. The most recent review took place in 2016.,4
panama,"The president is elected by popular vote for a single five-year term and cannot serve a second consecutive term. In May 2019, Laurentino Cortizo of the Democratic Revolutionary Party (PRD) was elected president. Organization of American States (OAS) election monitors described the contest as orderly, and a peaceful transition took place that July.",4,"Members of the 71-seat unicameral legislature, the National Assembly, are elected for five-year terms. The 2019 elections were held concurrently with the presidential race and local contests. The PRD won 35 seats, while Democratic Change (CD) won 18, the Panameñista Party (PP) won 8, and the United for Change alliance (MOLIRENA) won 5. Another 5 seats went to independents.In June 2022, CD formally expelled 15 of its 18 deputies after they voted for a PRD candidate for president of the National Assembly. Panama’s Electoral Tribunal (TE) annulled the expulsion in September, ruling that it violated due process. In response, the president of CD, Rómulo Roux, said that the party would appeal the decision, including before Panama’s Supreme Court of Justice (CSJ).",4,"The country’s electoral framework is generally fair and impartially implemented. The Electoral Tribunal (TE) is responsible for presiding over a multistakeholder commission that reviews the electoral code after each election and submits reform proposals to the National Assembly. In October 2021, the National Assembly approved several electoral-code reforms, including reducing the statute of limitations for election-related crimes and removing articles requiring gender parity in party primaries. The reforms—some of which were introduced by legislators without consulting the TE—were widely condemned by civil society organizations, which said that the changes reduced electoral transparency and accountability. Three lawsuits challenging the constitutionality of the reforms, including one filed by the magistrates of the TE, were presented to the CSJ in December 2021. The lawsuits were ongoing throughout 2022. As of mid-2022, prospective independent candidates had begun the process of collecting signatures to become candidates in the 2024 elections. Prospective candidates reported irregularities and complications connected to the reformed signature collection process.",4
papua-new-guinea,"The governor general represents the British monarch as head of state and formally appoints the prime minister, who is the head of government, following an election process in Parliament. A law provides that the largest political party emerging from general elections has the first chance to nominate a prime minister.James Marape of the Papua and Niugini Union Party (Pangu) was reelected as prime minister in August 2022 after that year’s parliamentary elections, which had begun in July. Marape, who won the support of 97 members of the 118-seat Parliament, had served as prime minister since his predecessor, Peter O’Neill of the People’s National Congress (PNC), resigned to avoid defeat in a no-confidence vote in 2019. Ahead of the 2022 vote for the premiership, O’Neill unsuccessfully petitioned the Supreme Court to bar Parliament from convening until all outstanding races had been decided.",3,"Members of the unicameral National Parliament are directly elected for five-year terms. A limited preferential voting system requires voters to choose three preferred candidates on their ballots. In March 2022, prior to that year’s elections in July and August, Parliament approved the creation of seven new electoral districts, lifting the number of seats from 111 to 118.Serious flaws were reported during the 2022 election period, including manipulation of the voter rolls, appointment of politically compromised returning officers, fraudulent completion of ballots, and hijacking of ballot boxes. Violence was particularly acute in the Highlands Region, but hijacking of ballot boxes also occurred in the Kabwum and Markham Districts of Morobe Province. Tribal fighting in the town of Mendi led to the outcome in that Southern Highlands Province seat being decided without a count of all the ballot boxes. While the electoral process was smoother in coastal areas, they were not completely free from irregularities and violence. About 50 people were killed in election-related violence in 2022, though this represented a decrease from previous elections.Parliamentary seats were ultimately divided among numerous parties. Marape’s Pangu obtained 38 seats. The PNC party of his closest rival, former prime minister O’Neill, received 16 seats. The United Resources Party secured 11, the National Alliance Party won 6, and 20 other parties and 10 independents divided the remainder. Litigants had filed 84 cases challenging the results in the courts as of September, and most remained unresolved at year’s end.",2,"The electoral law, which requires voters to rank three candidates on a preferential ballot, is fair but complex to administer. The voter rolls are poorly maintained. The number of voters enrolled in Highlands districts has at times been well above the estimated voting-age population in that region.A census scheduled for 2021 was not completed due to the COVID-19 pandemic. Marape promised to conduct a fresh census of the population in 2023 and to introduce an electronic voter-identification system.Electoral officials have faced allegations of corruption in recent years. Local election management bodies are chronically lacking in independence, particularly in the Highlands, where ballot-box stuffing and other manipulation by candidates and allied officials remained common in 2022. Also during the election period, the return of writs was repeatedly extended owing to delays in the counting process, and the Electoral Commission ultimately decided to declare MPs elected even in districts where ballot boxes were hijacking and burned, instead of finding that such elections had “failed.”",1
paraguay,"The president is directly elected to no more than one five-year term. The conservative Colorado Party has held the presidency for all but 5 of the past 75 years.Mario Abdo Benítez of the Colorado Party won the presidency in the 2018 election.  Efraín Alegre, then representing the opposition Alianza Ganar coalition, took 43 percent. International observers described the election as largely fair, although allegations were made of fraud, vote-buying, and a media blackout affecting other candidates.Party primaries in December 2022 proceeded normally, despite the destruction of some 7,700 electronic voting machines—roughly a third of the nation’s total—in a September fire at the national electoral agency. Santiago Peña, backed by former president Cartes, will lead the Colorado Party into the presidential election scheduled for April 2023. Alegre was selected by a wide margin to head the opposition, this time organized into a centrist coalition called the Concertación.",3,"The bicameral Congress consists of an 80-member Chamber of Deputies and a 45-member Senate, with all members elected for five-year terms. In the 2018 legislative elections, the Colorado Party won a majority in the Chamber of Deputies, but no party won a Senate majority. Monitoring missions considered the polls to be competitive and credible.Local elections in 2021 were deemed generally free and fair by international observers. However, observers registered concern over a spike in election-related violence during the run-up to the poll, resulting in at least five deaths.",4,"The Superior Electoral Court of Justice (TSJE) regulates electoral processes. The government has yet to implement most recommendations the European Union (EU) election observation mission issued in 2013 and 2018, including securing the independence of the TSJE and making it easier for Indigenous peoples to vote. The absence of a runoff mechanism in Paraguay’s presidential elections is rare for the region and tends to favor the Colorado Party over the fragmented opposition.",3
