Country,Tekst,Skoor,Tekst2,Skoor2,Tekst3,Skoor3,Tekst4,Skoor4
israel,"The Israeli media sector is vibrant and free to criticize government policy. While the scope of permissible reporting is generally broad, print articles on security matters are subject to a military censor. According to official statistics released in June 2022, the military partially redacted a total of 1,313 news items and fully barred publication of 129 others in 2021, out of 7,413 stories submitted for review; the figures represented an 11-year low. The Government Press Office has occasionally withheld press cards from journalists to restrict them from entering Israel, citing security considerations.Despite the existence of robust legal protections for journalists, Netanyahu’s tenure as prime minister negatively affected the public’s trust in the media, which Netanyahu and his allies portrayed as traitors seeking to unseat him. As a result, journalists describe being discouraged from reporting on topics that were perceived to be sympathetic to Palestinians, or frame reporting in a way that would not seem “leftist.” Netanyahu’s efforts to undermine the independence of Israel’s national broadcaster Kan and financially weaken commercial television channels have had a chilling effect on the desire of these media outlets to investigate misconduct or corruption allegations implicating influential politicians.Most Israeli media outlets are not financially independent, and are affected by the commercial interest of their owners, sometimes resulting in coverage biased toward the owners’ business and political interests. In one recent example, the editor in chief of Yedioth Ahronoth and Ynet, businessman Nochi Dankner, and the owner of the Walla! News websites, Shaul Alowitz, attempted to secure regulatory favors from then prime minister Netanyahu in exchange for favorable coverage. Legal cases against the three, who were indicted on several corruption charges, were ongoing at the end of 2022.",3,"While Israel defines itself as a Jewish state, freedom of religion is largely respected. Christian, Muslim, Druze, and Baha’i communities have jurisdiction over their own members in matters of marriage, divorce, and burial. The Orthodox establishment governs personal status matters among Jews, drawing objections from many non-Orthodox Israelis. Orthodox parties have enough political power to block government decisions relating to religion and the state; for example, despite majority support from the Israeli public, no civil or gay marriage exists in Israel, and public transportation is largely unavailable on the Sabbath or religious holidays. Although the law protects the religious sites of non-Jewish groups, they face discrimination in the allocation of state resources as well as persistent cases of vandalism or harassment, which usually go unsolved.Citing security concerns, Israeli authorities have set varying limits on access to the Temple Mount/Haram al-Sharif in East Jerusalem in recent years, affecting worshippers across the broader area. During 2021 and 2022, Israeli authorities had increasingly allowed Jewish prayer at the site without openly announcing a change in policy, and the number of Jewish worshippers ascending to the Mount has increased. At the Western Wall of the compound, long a site of Jewish prayer, rival advocacy groups have been engaged in an ongoing dispute over access for women and non-Orthodox Jewish worshippers.",3,"Primary and secondary education is universal, though divided into multiple public school systems (state, state-religious, independent religious, Arabic-Christian, Arabic-Druze, and Arabic-Muslim) as well as private schools. School quality and resources are generally lower in mostly non-Jewish communities. A 2018 law bans groups that are in favor of legal action abroad against Israeli soldiers, or that otherwise undermine state educational goals by criticizing the military, from entering Israeli schools or interacting with students. Attempts to influence or restrict academic freedom at universities are generally blocked.",3,"While private discussion in Israel is generally open and free, there are some restrictions on political expression. For example, the 2011 Boycott Law exposes Israeli individuals and groups to civil lawsuits if they advocate an economic, cultural, or academic boycott of the state of Israel or West Bank settlements.The Haaretz newspaper has reported that police have targeted current and former government officials, businesspeople, and others with the Pegasus spyware, which was developed by an Israeli company.",3
italy,"Freedom of the press is constitutionally guaranteed. Despite the rapid growth of the online news industry, traditional media still play a large role in news consumption. There are more than 100 daily newspapers, most of them locally or regionally based, as well as political party papers, free papers, and weekly publications. Concentration of ownership remains a major concern. Internet access is generally unrestricted. The frequency of strategic lawsuits against public participation (SLAPPs)—lawsuits used to intimidate or silence journalists and others who publicize matters of public interest—poses a threat to investigative journalism.",3,"Religious freedom is constitutionally guaranteed and respected in practice. There is no official religion; while the Roman Catholic Church receives certain benefits under a treaty with the state, other groups have access to similar benefits through their own accords. Some local governments have raised obstacles to the construction and recognition of mosques, and right-wing political parties have stoked anti-Muslim attitudes. Antisemitic acts have also trended upward in recent years.",4,Academic freedom is generally respected.,4,People are typically able to freely discuss controversial or sensitive topics in public without fear of surveillance or retribution.,4
jamaica,"The constitutional right to free expression is generally respected. Most newspapers are privately owned and express a variety of views. Broadcast media are largely publicly owned but are similarly vibrant.In October 2022, the BC banned radio stations from playing music deemed to glorify lottery scamming, illegally owned firearms, or the use of illicit drugs. The MAJ strongly criticized the ban, saying the BC did not consult the music industry and was curtailing expression.",4,"Freedom of religion is constitutionally protected and generally respected in practice. Laws banning Obeah, an Afro-Caribbean shamanistic religion, remain on the books but are not actively enforced.",4,The government does not restrict academic freedom.,4,"Individuals are generally free to express their personal views on political or other sensitive topics. However, the presence of powerful criminal groups in some urban neighborhoods can discourage people from openly discussing criminal activities.The government has worked to introduce the NIDS for several years. Revised legislation, which made enrollment voluntary, was passed in 2021; in 2019, the Supreme Court struck a previous NIDS-related law for violating Jamaicans’ privacy. The government implemented NIDS on a pilot basis in December 2022, with Prime Minister Holness promising that user information would be secure.",3
japan,"Freedom of the press is guaranteed in the constitution, and Japan has a highly competitive media sector. However, press freedom advocates have criticized a 2014 law that allows journalists to be prosecuted for revealing state secrets, even if the information was unknowingly obtained. A 2017 report by the UN special rapporteur on freedom of expression noted concern about pressure on the media from the government, and recommended the repeal of Article 4 of the Broadcast Act, which gives the government the power to determine what information is “fair” and thus acceptable for public broadcast. Under the traditional kisha kurabu (press club) system, institutions such as government ministries and corporate organizations have restricted the release of news to journalists and media outlets with membership in their clubs. While the club system has been criticized for privileging the major dailies and other established outlets that belong to it and potentially encouraging self-censorship, in recent years online media and weekly newsmagazines have challenged the daily papers’ dominance of political news with more aggressive reporting.",3,"Freedom of religion is guaranteed by the constitution, and there are no substantial barriers to religious practice or the expression of nonbelief. The constitution also stipulates that no religious organization shall receive any privileges from the state.In July 2022, during a campaign rally for a candidate in the upper house elections, former prime minister Shinzō Abe was assassinated. The gunman, who was quickly detained, reportedly blamed the Unification Church for bankrupting his family through its controversial extraction of donations and other revenue from adherents, and he targeted Abe because the former leader had a close political relationship with the church. Subsequent news reports revealed links between many LDP politicians and the Unification Church, raising concerns about their tacit endorsement or protection of the religious group’s practices. In a cabinet reshuffle in August, Kishida dismissed seven ministers who had disclosed connections to the church. The LDP conducted its own investigation, stating in September that 179 of its 379 members of parliament had disclosed links to the church and related organizations.",4,"Academic freedom is constitutionally guaranteed and mostly respected in practice, but education and textbooks have long been a focus of public and political debate. While there is not a national curriculum or single official history text, the Ministry of Education’s screening process has approved textbooks that downplay Japan’s history of imperialism and war atrocities.",4,The government generally does not restrict personal expression or private discussion. Some observers have raised concerns that antiterrorism and anticonspiracy legislation that went into effect in 2017 could permit undue surveillance.,4
jordan,"Jordanian media laws are restrictive, vague, and arbitrarily enforced. Various statutes penalize defamation, criticism of the king or state institutions, harming Jordan’s relations with foreign states, blasphemy, and any content considered to lack objectivity. Authorities appoint the editors and control the finances of several media outlets. Government gag orders and informal instructions to editors regarding news coverage are common, and journalists are routinely arrested for violating such orders. News sites face onerous registration requirements that, if not met, can serve as a justification for blocking. Journalists rarely face serious violence or significant jail time for their work, but they often practice self-censorship.In 2022, journalists were harassed or arrested repeatedly for reporting on a variety of topics that the regime deems taboo. Family members and friends of reporters who challenge the regime have been reportedly threatened with loss of employment and difficulties renewing work visas or other official documents.",1,"Islam is the state religion. The government monitors sermons at mosques for political, sectarian, or extremist content and issues prescribed texts and themes. Muslim clerics require government authorization to preach or dispense religious guidance. Many Christian groups are recognized as religious denominations or associations and can worship freely, though they cannot proselytize among Muslims. While converts from Islam are not prosecuted for apostasy, they face bureaucratic obstacles and harassment in practice. Unrecognized religious groups are allowed to practice their faiths but face disadvantages stemming from their lack of legal status. Atheists and agnostics are required to list a religious affiliation on government documents. The king appoints the country’s Grand Mufti.",2,"Intelligence services reportedly monitor academic events and campus life, and administrators work with state officials to scrutinize scholarly material for politically sensitive content.",2,"Open discussion of politics, the monarchy, religious affairs, and security issues is inhibited by the threat of punishment under various laws governing expression. The telecommunications law requires companies to enable the tracking of private communications upon the issuance of a court order, and authorities are allowed to order surveillance of people suspected of terrorism. Many Jordanians believe that government agents routinely listen to their phone calls and monitor their online activities. Jordan’s Cybercrime Law, the Crime Prevention Law, and the penal code allow officials to detain citizens at will.Under cybercrime legislation, internet users can face fines or prison terms of up to three months if they are convicted of defamation for online comments. Human Right Watch investigated 30 cases between 2019 and 2022 in which activists and protesters were arrested and charged with defamation related to social media posts or views expressed in public gatherings. Pegasus spyware, created by the Israeli company NSO Group, was reportedly used to hack the phones of four human rights activists, lawyers, and journalists from 2019 through 2021; Jordanian government agencies are suspected of being behind these attacks.Restrictions on other social media apps, some permanent, are common. Following violence at protests in December 2022, authorities suspended the social media platform TikTok.",2
kazakhstan,"Media independence is severely limited in Kazakhstan. While the constitution provides for freedom of the press, most of the media sector is controlled by the state or government-friendly owners. Independent outlets and journalists are routinely shut down or harassed, and self-censorship is common. Defamation was decriminalized in 2020, but libel remains a criminal offense, and the criminal code prohibits insulting the president and other officials. The authorities also use internet blackouts to restrict access to media outlets. Following the January 2022 violence, the government shut down internet access across the country for five days.Journalists are required to confirm the accuracy of information prior to publication by consulting with relevant government bodies or officials, obtain consent for the publication of personal or otherwise confidential information, and acquire accreditation as foreign journalists if they work for foreign outlets. They are also required to work with a “host” when reporting on government events.In November 2022, just after the presidential election, the offices of independent media outlet Elmedia in Almaty were attacked twice in two weeks by unknown assailants. The offices had also been vandalized in October.",0,"The constitution guarantees freedom of worship, and some religious communities practice without state interference. However, activities by unregistered religious groups are banned, and registered groups are subject to close government supervision. The government has broad authority to outlaw organizations it designates as “extremist.” The 2011 Law on Religious Activities and Religious Associations prohibited the distribution of religious literature outside places of worship, required the state approval of all religious literature, and prohibited unregistered missionary activity, among other provisions. In January 2022, amendments to the law came into force, placing further bureaucratic restrictions on holding religious meetings in unregistered places of worship.Local officials continue to harass groups defined as “nontraditional,” including Protestant Christians, Jehovah’s Witnesses, and Muslims who do not adhere to the government-approved version of Islam. According to Forum 18, an NGO that tracks religious freedom in Eurasia, authorities have arrested and imprisoned 75 alleged members of Sunni Muslim group Tablighi Jamaat since 2015, destroying all their books and religious materials.",1,"Academic freedom remains constrained by political sensitivities surrounding certain topics, including former president Nazarbaev and his inner circle, as well as relations with Russia. Self-censorship on such topics is reportedly common among scholars and educators. Past reports claimed that approximately 130 higher education institutions are owned by high-level elites or their family members.",2,"Authorities are known to monitor social media, and users are regularly prosecuted on charges such as inciting social and ethnic hatred, insulting government officials, and promoting separatism or terrorism. The media law makes it impossible for internet users to leave anonymous comments online, further limiting free expression. The authorities surveil and block access to material deemed inappropriate. Mobile service providers instruct customers to install encryption software on mobile phones that allows security services to intercept data traffic and circumvent email and messaging applications’ encryption. Those who do not install the software face difficulties in accessing the internet, particularly social media platforms. Spyware has also been used to monitor the activity of journalists and activists in Kazakhstan, including Inga Imambai, activist and wife of the Democratic Party leader, who claimed she found Hermit spyware on her phone in June 2022.In May 2022, President Toqaev approved amendments to the law on the protection of children’s rights, requiring social media companies with over 100,000 daily visitors to register and open offices in Kazakhstan within six months, ostensibly to prevent cyberbullying Critics claim the revisions to the law are a way for the regime to further silence dissidents by shutting down social media companies which fail to meet the new registration requirements.",1
kenya,"Kenya has one of the more vibrant media landscapes on the African continent, with journalists actively working to expose government corruption and wrongdoing. However, several laws restrict press freedom. The government and security forces regularly harass journalists, and such incidents are rarely investigated by police. The combination of restrictive laws on press freedom and the potential for harassment and violence leads to self-censorship in some cases. Women journalists generally face greater harassment and risk of attack.Two journalists were assaulted in March 2022 while covering an event at Azimio headquarters. In October, Pakistani journalist Arshad Sharif was shot and killed by police in Nairobi at a roadblock; Pakistani authorities later claimed that Sharif’s death had been a targeted killing. According to the Independent Policing Oversight Authority (IPOA), investigations into Sharif’s death were ongoing as of December.Media outlets have expressed concern about Ruto’s relationship with local press: his team has repeatedly stated that Kenyan media is biased against him, and in March 2022, his United Democratic Alliance (UDA) party temporarily barred journalists from covering its national delegates convention. The Media Council of Kenya reported that in the months leading up to the election, Odinga received significantly more media attention than Ruto during the campaign, although the tone of political reporting was generally neutral.",2,"The government generally respects the constitutional guarantee of freedom of religion. However, counterterrorism operations against the Somalia-based Shabaab militant group have left Muslims exposed to state violence and intimidation. Shabaab militants have at times specifically targeted Christians in Kenya.",2,"Academic freedom in Kenya is traditionally robust. However, student union elections have led to allegations of fraud and violent protests. Police have also arrested and used tear gas on protesting students. There is evidence that ethnic considerations have influenced university hiring, leaving the staff of some institutions with significant ethnic imbalances.",3,"The relatively unfettered freedom of private discussion in Kenya has suffered somewhat from state counterterrorism operations, intimidation by security forces, and ethnically affiliated gangs. The government has used its broadly defined surveillance powers to monitor mobile phone and internet communications, including by deploying new digital surveillance tools during the COVID-19 pandemic. Kenyan internet users are sometimes exposed to disinformation. Online disinformation campaigns accelerated during the 2022 presidential election.",3
kiribati,"While the market does not support a large and diverse media sector, there are no significant restrictions on the flow of news and information, which is often disseminated informally. A small number of private news and media outlets operate freely. Wave TV, which launched in 2019, was reportedly the first television station to produce content locally. Foreign radio services are available.Foreign journalists can perform their roles in Kiribati only after receiving a permit. In 2019, a group of Australian journalists was restricted to a Tarawa hotel after they allegedly arrived without the requisite permit. The journalists had visited Kiribati to report on the government’s decision to end its recognition of Taiwan.",4,"The constitution guarantees freedom of religion. Religious organizations of a certain size are required to register with the government, but there are no penalties for failing to do so. Two islands in the southern part of the archipelago have overwhelmingly Protestant populations and maintain a “one religion” tradition. However, foreign missionaries may operate freely there upon requesting permission from local authorities.",4,"The school system is free of political indoctrination, and religious education by various denominations is available in public schools but not mandatory. There are no restrictions on academic freedom in the country, which hosts a campus of the Fiji-based University of the South Pacific as well as a teachers’ college and technical training centers.",4,The government does not impose constraints on freedom of speech or the expression of personal views.,4
kosovo,"The constitution guarantees press freedom, and a variety of media outlets operate in Kosovo. However, there are cases of undue influence on editorial lines, including at Radio Television Kosovo (RTK), the public broadcaster. Journalists report harassment and intimidation, particularly on social media.",2,"The constitution guarantees religious freedom. However, the Law on Freedom of Religion prevents some religious communities from registering as legal entities, a designation that would allow them to more easily buy and rent property, access burial sites, establish bank accounts, and carry out other administrative activities. Tensions between Muslims and Orthodox Christians occasionally flare up, though interreligious relations are generally peaceful.",2,"Kosovo’s higher education system is subject to political interference. However, there is relative freedom in academic circles to freely express opinions and be critical of the government. In November 2022, the University of Pristina elected a new rector who is widely considered to be professionally nonpartisan and capable.",3,"Individuals are largely free to express their political views without fear of retribution. In recent years, discussion of politically sensitive topics such as ethnic relations and LGBT+ matters has become more common.",3
kuwait,"Kuwaiti law assigns penalties for the publication of material that insults Islam, criticizes the emir, discloses information considered secret or private, or calls for the regime’s overthrow. Journalists also risk imprisonment under the restrictive 2016 Cyber Crimes Law, which criminalizes the dissemination of similar content online. In June 2022, the authorities withdrew the licenses of 90 news websites and referred 73 media outlets to state prosecutors for alleged legal violations, including the publication of false news.Thousands of books have been banned in the country for political or moral reasons, though a 2020 legal amendment requires a judicial order—rather than a government decision—to enforce such a ban.The media regulator, the Commission for Mass Communications and Information Technology, has sweeping powers to monitor, block, and censor online material. The government can seek the revocation of a media outlet’s license via the judiciary. Foreign media outlets operate relatively freely in Kuwait. In September 2022, Kuwait’s government joined the other five members of the Gulf Cooperation Council in demanding that Netflix remove “offensive content” from its video-streaming service, citing material that “violates Islamic and societal values and principles.”",1,"Islam is the state religion, and blasphemy is a punishable offense. Defamation of Islam, Christianity, and Judaism is prohibited. The government appoints Sunni imams and oversees their sermons. Shiite Muslims have their own religious institutions, including Sharia (Islamic law) courts, though the government does not permit training of Shiite clerics in the country. Several Christian churches are officially registered. Members of other non-Muslim minority groups are generally permitted to practice their faiths in private but are effectively forbidden from proselytizing.In April 2022, a Kuwaiti citizen accused of posting blasphemous comments on social media was convicted of atheism and sentenced to two months in prison and a fine of KD10,000 ($33,000).",2,"Academic freedom is impeded by self-censorship on politically sensitive topics, as well as by broader legal restrictions on freedom of expression, including the prohibitions on insulting the emir and defaming religion. The National Union of Kuwaiti Students is not officially registered as a nongovernmental organization (NGO) but is nevertheless considered influential.",2,"Freedom of personal expression is curtailed by state surveillance and the criminalization of some forms of critical speech. The Cyber Crimes Law imposes prison sentences of up to 10 years as well as fines for online speech that criticizes the emir, judicial officials, religious figures, or foreign leaders. Users who criticize the government on social media tend to be harassed by online trolls and automated “bot” accounts, some of which may be state sponsored.Activists and other individuals are occasionally summoned for questioning over their online comments, and some have been prosecuted. In June 2022, Twitter user Salman al-Khalidi was sentenced to five years in prison for allegedly insulting Saudi Arabia and spreading false news. Also that month, a Kuwaiti singer was sentenced to three years in prison on charges that she had criticized the emir and spread false news through her Twitter account.In November, the emir pardoned an unspecified number of political prisoners who had been arrested between 2011 and 2021 and jailed for alleged actions such as spreading false news, questioning the emir’s rights and powers, and defaming him or the judiciary.E. ASSOCIATIONAL AND ORGANIZATIONAL RIGHTS: 4 / 12",1
kyrgyzstan,"The media landscape is relatively diverse but divided along ethnic lines, and prosecutions for inciting ethnic hatred have tended to focus on minority writers despite the prevalence of openly racist and antisemitic articles in Kyrgyz-language media. A 2014 law criminalized the publication of “false information relating to a crime or offense” in the media, which international monitors saw as a contradiction of the country’s 2011 decriminalization of defamation. The law assigns penalties of up to three years in prison, or five years if the claim serves the interests of organized crime or is linked to the fabrication of evidence.

Journalists and bloggers covering major events, including ongoing corruption cases, the COVID-19 response, and elections have regularly faced intimidation, detention, physical attack, and interference as they conducted their work. In January 2022, one of the country’s leading anticorruption journalists, Bolot Temirov, was arrested on drug charges days after publishing a video accusing family members of Kamchybek Tashiev, the head of the GKNB, of corruption. In September, the charges against Temirov were thrown out by a Bishkek court; the presiding judge noted that the charges were clearly fabricated. Despite being cleared of the drug charges, Temirov was convicted of “illegal border crossing” for allegedly falsifying the documents he used to obtain his Kyrgyzstani passport; he was stripped of his Kyrgyzstani citizenship in November and forcibly deported to Russia, an action that his family compared to a forced abduction.

The parliament passed new legislation on “false information” in 2021 under the direct guidance of Japarov and in violation of parliamentary procedure. The controversial law grants an unspecified government body the power to order service providers to block information deemed “false” by authorities and to create a database of those associated with online activity—including alleged defamation—that officials have flagged. Human rights activists claim that the legislation provides for legal censorship outside the courts.

In 2022, the parliament began considering new legislation that would require all media organizations to reapply for registration and impose specific limitations on outlets that receive funding from abroad. In October, a petition to the president purportedly authored by a lawmaker and signed by a large group of journalists and cultural figures demanded the closure of Radio Free Europe/Radio Liberty’s (RFE/RL) Kyrgyz service as well as two local independent outlets, Kloop and Kaktus.media. Though many of those who supposedly signed the petition later denied doing so, RFE/RL’s local website was blocked and its accounts frozen in October; the website remained blocked through year’s end after a judge extended the blocking order in December.",2,"All religious organizations must register with the authorities, a process that is often cumbersome and arbitrary. Groups outside the traditional Muslim and Orthodox Christian mainstream reportedly have difficulty obtaining registration, and the 2009 Law on Religion deems all unregistered groups illegal. Organizations such as the Jehovah’s Witnesses often face police harassment. The government also monitors and restricts some Islamic groups, including the nonviolent Islamist movement Hizb ut-Tahrir and Yakyn Inkar, which practices strict asceticism.

Some unregistered religious communities have nevertheless been able to practice their faiths without state intervention, and authorities have investigated and punished relatively rare acts of violence against religious figures or minorities.",2,"The government does not formally restrict academic freedom, though teachers and students have reportedly faced pressure to participate in political campaigns and voting.",3,"Private discussion is generally free in the country, and prosecutions of individuals for the expression of personal views on social media are rare. However, state and local authorities regularly raid homes where they believe members of banned groups like Hizb ut-Tahrir or certain religious minorities meet to discuss their beliefs.",3
laos,"Authorities use restrictive laws and intimidation tactics against critics of the government, and as a result, self-censorship is the norm among journalists. The state owns nearly all media, though some independent outlets, primarily entertainment magazines, have emerged in recent years. In 2019, the government required news outlets that disseminate material through social media to register themselves, threatening fines and prison sentences for noncompliance. The move was ostensibly intended to halt the spread of “fake news.”Amid the economic crisis in 2022, the normally obedient state media were at times obliged to acknowledge fuel shortages and other hardships, but there was no consistent trend of more critical reporting.",0,"Religious freedom is constitutionally guaranteed but is constrained in practice, in part through the LPRP’s control of clergy training and supervision of Buddhist temples. There have been multiple cases in recent years of Christians being briefly detained or sentenced to jail for unauthorized religious activities, or being pressured by authorities to renounce their faith.",1,"University professors cannot teach or write about politically sensitive topics, though select foreign academics have been invited to teach courses in the country.",1,"Security agencies and LPRP-backed mass organizations monitor for public dissent, which is punishable under a variety of laws. As a result, there is little space for open and free private discussion of sensitive issues. In 2021, the government formed a task force to scrutinize social media content. During the economic crisis in 2022, authorities appeared to allow some online expression of public anger about the situation, including the country’s indebtedness to China, though this did not develop into a general expansion of freedom of speech.",1
latvia,"While Latvian media outlets publicize a wide range of political views in both Latvian and Russian, the ownership of both traditional and digital media outlets is highly concentrated. Editorial autonomy of private media is vulnerable to business interests, as well as to political meddling in certain cases. Public media are largely financed by annual allocations of the state budget, which can lead to improper influence. Libel remains a criminal offense.Lagging media literacy, the spread of hate speech, and an increase in online attacks against journalists are growing concerns.In June 2022, the Latvian regulatory authorities banned retransmission of all Russia-based television channels until the end of the war in Ukraine and the return of Crimea to Ukraine. They have also blocked numerous websites, including kremlin.ru, an official Russian site.However, between the start of the war in Ukraine and July 2022, more than 200 journalists and 23 media organizations emigrated to Latvia from Russia. In December, Latvian authorities revoked the broadcast license of TV Rain, an independent Russian channel operating in Latvia—a move criticized by both by local and international journalist organizations.",3,"Freedom of religion is generally respected.In September 2022, the Saeima amended the Law of the Latvian Orthodox Church to make it fully independent from the Moscow Patriarchate.",4,"While academic freedom is largely upheld, lawmakers have begun to place some limitations on instruction in recent years.Following Moscow’s full-scale invasion of Ukraine, Latvian authorities accelerated the transition to Latvian-only instruction in all schools, including at the preschool level. In September 2022, the Saeima passed amendments shortening the transition from six years to two. Up to 30 percent of teachers in schools that teach in minority languages lack sufficient Latvian language skills and could face penalties or dismissal.",3,"There are few restrictions on personal expression or private discussion. However, legal constraints include a ban on the public display of Soviet or Nazi symbols as well as prohibitions on incitement to ethnic hatred and denial of historical crimes.By October 2022, Government authorities had launched around 30 criminal proceedings against individuals who allegedly supported the war in Ukraine, including by posting videos on social media expressing approval of the invasion. By October the State Security Service had banned more than 200 people from Latvia for similar reasons, and in December it warned the parliamentary party For Stability! that its operations could be terminated due to allegedly prowar comments by its members of parliament.",4
lebanon,"Press freedom is constitutionally guaranteed but inconsistently upheld. While the country’s media are among the most open and diverse in the region, nearly all outlets depend on the patronage of political parties, wealthy individuals, or foreign powers, and consequently practice some degree of self-censorship. Books, movies, plays, and other artistic works are subject to censorship, especially when the content involves politics, religion, sex, or Israel, and the artists responsible for work deemed controversial by the government or major religious groups face official interference. It is a criminal offense to criticize or defame the president or security services. Authorities sometimes use such laws to harass and detain journalists, and those detained are often forced to sign pledges to refrain from writing content viewed as defamatory by the government.Authorities have failed to protect the media from violence or intimidation by members of political, religious, and other influential groups. Both security forces and supporters of political parties have attacked reporters covering protests, and several journalists have experienced harassment and threats of violence online. Despite the legal and practical obstacles they face, many journalists have been able to report and comment on sensitive topics such as state corruption, elite malfeasance, and the behavior of armed factions like Hezbollah. However, the financial viability of their work has been threatened by the economic collapse.",2,"The constitution protects freedom of conscience, and the state does not typically interfere with the practice or expression of religious faith or nonbelief. While blasphemy is a criminal offense, enforcement varies and is generally lax. Individuals may face societal pressure to express faith or allegiance to a confessional community. Leaders and members of different communities discourage proselytizing by other groups.",3,"Academic freedom is generally unimpaired. Individuals are mostly free to select subjects for research and disseminate their findings. However, various laws and customary standards—including restrictions on defamation, blasphemy, and work or opinions related to Israel—limit debate on certain issues. The state does not engage in extensive political indoctrination through education, though religious and other nonstate entities do seek to reinforce communal identities and perspectives.",3,"Private discussion and public expression of personal views on political and other controversial topics have been increasingly inhibited in recent years. Repressive laws that criminalize defamation or otherwise restrict speech remain on the books, and individuals sometimes face police questioning, arrests, short detentions, or fines if they criticize the government, the military, foreign heads of state, or other powerful entities. Noncitizens, including refugees and migrant workers, have fewer legal protections and may be especially reluctant to engage in speech that could draw the attention of the security services.Lebanese authorities regularly monitor social media and electronic communications—including those of prominent individuals such as politicians, dissidents, and journalists. Security personnel have reportedly infiltrated the social media groups of activists and protesters in recent years.Authorities also fail to protect people from nonstate actors, such as political parties or militant groups and their supporters, that may monitor and punish them for expressing critical opinions. Since the outbreak of mass protests against corruption and governance failures in 2019, journalists, activists, and outspoken social media users have faced physical attacks and online threats or harassment by such powerful groups.",2
lesotho,"Press freedom is indirectly protected under constitutional guarantees of freedom of expression. However, journalists are subject to threats and intimidation from the authorities and private citizens, and women journalists are often harassed offline and online. The long-postponed trial of four soldiers allegedly behind the 2016 attempted murder of former Lesotho Times and Sunday Express editor, Lloyd Mutungamiri, was further delayed in 2022.Journalists additionally face statutory barriers that interfere in their work, including criminal code provisions that bar sedition and offenses against the “dignity of the royal family.” The Penal Code, adopted in 2010, allows police officers to force journalists to reveal their sources. According to the Media Institute of Southern Africa (MISA) Lesotho, several long-awaited media reforms were quietly dropped from an omnibus reform bill that Parliament attempted to pass during the year, which MISA saw as a missed opportunity to address existing challenges.",2,"The constitution provides legal protections for freedom of religion and prohibits religious discrimination, and religious freedom is generally upheld in practice.",4,"Academic freedom is generally respected in practice, though the government does interfere in the administration of institutions of higher education.",3,"The constitution provides legal protections for freedom of expression. However, political violence in recent years has discouraged open political debate. In May 2022, the National Assembly passed and sent to the Senate the Computer Crimes and Cyber Security Bill. Local civil society organizations criticized the legislation as overly broad and reminiscent of previous criminal defamation laws. The bill was still being deliberated at year-end.  In October 2022, the government reportedly sought to cancel a controversial 500 million Loti ($30.7 million) tender to the Global Voice Group (GVG), whose technology would have enabled the Lesotho Communications Authority (LCA) to spy on citizens and monitor their online financial transactions illegally. The government claimed that the tender was fraudulently awarded by the former chief executive of the LCA, ‘Mamarame Matela.",3
liberia,"Liberia’s constitution provides for freedom of speech and the press, but these rights are sometimes restricted in practice. Investigative reporters receive threats, including by members of the government who have vowed to sue in response to journalistic inquiries. Although the 2019 Press Freedom Act effectively decriminalized libel, “sedition,” and “criminal malevolence,” defamation remains a civil offense, and journalists risk jail time for nonpayment. Investigative reporting can lead to media houses being summoned to court.Law enforcement agencies constitute a major source of security problems for journalists. In June 2022, police threatened to shoot two journalists who were covering the Lofa County by-elections. In July, journalist Bettie K. Johnson Mbayo received a one-month prison sentence for “disorderly conduct” in an incident involving a politician. After she appealed, the politician dropped the charges against her in October.",2,"Religious freedom is protected in the constitution. However, about 86 percent of the population is Christian, and the Muslim minority reports discrimination in government appointments. Proposals to amend the constitution to establish Christianity as the official religion emerge occasionally and contribute to interreligious tensions. Since his election, President Weah has made efforts to reach out to the Muslim population.",3,"The government does not restrict academic freedom, though education infrastructure remains inadequate.",3,"People are generally free to engage in private discussion while in public spaces, but some topics are taboo offline and online, such as discussion of issues affecting LGBT+ people. The government is not known to illegally monitor online communications, though it has previously mandated brief internet shutdowns during protest events.",3
